suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Trawool,145.2390427575263,-37.1209558706803,Melbourne,144.97149505660184,-37.824911565733856,81635.5809948117,16.70382282656136,543,145.23687639095695,-37.11401739939256,28029,145.22687639095696,-37.108243896700664,5,hex,SAL22574,Trawool,346,56,48,97,Northern Region,6,6.185567010309279,31.05924596050269,11.310592459605028,23.159784560143624,"Trawool 
Population: 97 
Incident Rate: 6.19 
Median Weekly Rent: 346 
Index: 23.16",0.7913795161173988,2.5390760987927767,Cheap Risk,6.185567010309278,346.0000000000001
Trawool,145.2390427575263,-37.1209558706803,Melbourne,144.97149505660184,-37.824911565733856,81635.5809948117,16.70382282656136,543,145.23687639095695,-37.11401739939256,28029,145.22687639095696,-37.11979090208445,6,hex,SAL22574,Trawool,346,56,48,97,Northern Region,6,6.185567010309279,31.05924596050269,11.310592459605028,23.159784560143624,"Trawool 
Population: 97 
Incident Rate: 6.19 
Median Weekly Rent: 346 
Index: 23.16",0.7913795161173988,2.5390760987927767,Cheap Risk,6.185567010309278,346.0000000000001
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.27687639095694,-37.887666760106654,1,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.28687639095693,-37.88189325741476,2,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.28687639095693,-37.87034625203097,3,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.27687639095694,-37.864572749339075,4,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.26687639095695,-37.87034625203097,5,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Tremont,145.3161936976281,-37.879086907909304,Melbourne,144.97149505660184,-37.824911565733856,30926.7662114523,101.15163314000233,298,145.27687639095694,-37.876119754722865,19671,145.26687639095695,-37.88189325741476,6,hex,SAL22576,Tremont,462,38,32,75,Eastern Region,15,20,4.1292639138240546,63.37522441651705,27.827648114901255,"Tremont 
Population: 75 
Incident Rate: 20 
Median Weekly Rent: 462 
Index: 27.83",1.3010299956639813,2.6646419755561257,Overpriced,20.000000000000004,462.0000000000002
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.71687639095694,-37.818384727803895,1,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.72687639095693,-37.812611225112,2,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.72687639095693,-37.80106421972821,3,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.71687639095694,-37.795290717036316,4,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.70687639095695,-37.80106421972821,5,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Truganina,144.71346425207673,-37.79922902484762,Melbourne,144.97149505660184,-37.824911565733856,22899.38496235781,-82.74023569973366,231,144.71687639095694,-37.806837722420106,20403,144.70687639095695,-37.812611225112,6,hex,SAL22582,Truganina,449,20737,18459,39204,Western Region,2138,5.453525150494847,38.95870736086175,51.34649910233393,43.913824057450626,"Truganina 
Population: 39204 
Incident Rate: 5.45 
Median Weekly Rent: 449 
Index: 43.91",0.7366773203496969,2.6522463410033232,Overpriced,5.453525150494847,449.00000000000006
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.09687639095694,-38.30335895392319,1,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.10687639095693,-38.29758545123129,2,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.10687639095693,-38.2860384458475,3,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.09687639095694,-38.28026494315561,4,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.08687639095695,-38.2860384458475,5,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tuerong,145.09677516462563,-38.298681295607395,Melbourne,144.97149505660184,-37.824911565733856,53724.506921696506,168.20038083431965,446,145.09687639095694,-38.2918119485394,15102,145.08687639095695,-38.29758545123129,6,hex,SAL22584,Tuerong,340,180,204,386,Southern Region,29,7.512953367875648,21.903052064631957,10.771992818671453,17.450628366247756,"Tuerong 
Population: 386 
Incident Rate: 7.51 
Median Weekly Rent: 340 
Index: 17.45",0.8758106932272012,2.531478917042255,Cheap Risk,7.512953367875649,339.99999999999983
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.87687639095694,-37.71446167934977,1,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.88687639095693,-37.70868817665787,2,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.88687639095693,-37.69714117127408,3,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.87687639095694,-37.69136766858219,4,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.86687639095695,-37.69714117127408,5,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tullamarine,144.872471255549,-37.705041247743495,Melbourne,144.97149505660184,-37.824911565733856,15910.510523930097,-33.11620949020632,146,144.87687639095694,-37.70291467396598,21551,144.86687639095695,-37.70868817665787,6,hex,SAL22586,Tullamarine,409,3595,3668,7271,Western Region,884,12.157887498280843,10.951526032315984,32.13644524236984,19.425493716337527,"Tullamarine 
Population: 7271 
Incident Rate: 12.16 
Median Weekly Rent: 409 
Index: 19.43",1.0848581203692078,2.611723308007342,Cheap Risk,12.157887498280841,409.00000000000006
Tyabb,145.1870187444719,-38.265229368026546,Melbourne,144.97149505660184,-37.824911565733856,52407.98961820822,158.853221574432,439,145.18687639095694,-38.274491440463706,15297,145.18687639095694,-38.286038445847495,1,hex,SAL22594,Tyabb,441,1842,1884,3724,Southern Region,178,4.779806659505907,47.217235188509875,48.83303411131059,47.86355475763016,"Tyabb 
Population: 3724 
Incident Rate: 4.78 
Median Weekly Rent: 441 
Index: 47.86",0.679410329999589,2.6444385894678386,Cheap Risk,4.779806659505907,441.00000000000006
Tyabb,145.1870187444719,-38.265229368026546,Melbourne,144.97149505660184,-37.824911565733856,52407.98961820822,158.853221574432,439,145.18687639095694,-38.274491440463706,15297,145.19687639095693,-38.2802649431556,2,hex,SAL22594,Tyabb,441,1842,1884,3724,Southern Region,178,4.779806659505907,47.217235188509875,48.83303411131059,47.86355475763016,"Tyabb 
Population: 3724 
Incident Rate: 4.78 
Median Weekly Rent: 441 
Index: 47.86",0.679410329999589,2.6444385894678386,Cheap Risk,4.779806659505907,441.00000000000006
Tyabb,145.1870187444719,-38.265229368026546,Melbourne,144.97149505660184,-37.824911565733856,52407.98961820822,158.853221574432,439,145.18687639095694,-38.274491440463706,15297,145.19687639095693,-38.26871793777181,3,hex,SAL22594,Tyabb,441,1842,1884,3724,Southern Region,178,4.779806659505907,47.217235188509875,48.83303411131059,47.86355475763016,"Tyabb 
Population: 3724 
Incident Rate: 4.78 
Median Weekly Rent: 441 
Index: 47.86",0.679410329999589,2.6444385894678386,Cheap Risk,4.779806659505907,441.00000000000006
Tyabb,145.1870187444719,-38.265229368026546,Melbourne,144.97149505660184,-37.824911565733856,52407.98961820822,158.853221574432,439,145.18687639095694,-38.274491440463706,15297,145.18687639095694,-38.262944435079916,4,hex,SAL22594,Tyabb,441,1842,1884,3724,Southern Region,178,4.779806659505907,47.217235188509875,48.83303411131059,47.86355475763016,"Tyabb 
Population: 3724 
Incident Rate: 4.78 
Median Weekly Rent: 441 
Index: 47.86",0.679410329999589,2.6444385894678386,Cheap Risk,4.779806659505907,441.00000000000006
Tyabb,145.1870187444719,-38.265229368026546,Melbourne,144.97149505660184,-37.824911565733856,52407.98961820822,158.853221574432,439,145.18687639095694,-38.274491440463706,15297,145.17687639095695,-38.26871793777181,5,hex,SAL22594,Tyabb,441,1842,1884,3724,Southern Region,178,4.779806659505907,47.217235188509875,48.83303411131059,47.86355475763016,"Tyabb 
Population: 3724 
Incident Rate: 4.78 
Median Weekly Rent: 441 
Index: 47.86",0.679410329999589,2.6444385894678386,Cheap Risk,4.779806659505907,441.00000000000006
